,doi,display_name_author_fr,display_name_author_fr_utf8
23378,https://doi.org/10.1016/j.dcn.2023.101249,Jessica Dubois,jessica dubois
23379,https://doi.org/10.1002/adsc.202201175,Jéssica Ferreira Rodrigues,jessica ferreira rodrigues
23380,https://doi.org/10.1002/chem.202300445,Jessica Flores González,jessica flores gonzalez
23381,https://doi.org/10.1111/jfb.15144,Jessica Garcia,jessica garcia
23382,https://doi.org/10.1016/j.jmgm.2024.108876,Jessica Jonquet-Prevoteau,jessica jonquet-prevoteau
23383,https://doi.org/10.1016/j.kint.2023.05.006,Jessica Kachmar,jessica kachmar
23384,https://doi.org/10.1111/nph.19581,Jessica L. Soyer,jessica l. soyer
23385,https://doi.org/10.1016/j.animal.2024.101337,Jéssica Lage,jessica lage
23386,https://doi.org/10.1111/arcm.12980,Jessica Langlade,jessica langlade
23387,https://doi.org/10.1016/j.compbiomed.2024.108936,Jessica Lebenberg,jessica lebenberg
23388,https://doi.org/10.1002/pol.20220156,Jessica Link,jessica link
23389,https://doi.org/10.15252/embr.202357090,Jessica M. Bryant,jessica m. bryant
23390,https://doi.org/10.1002/chem.202203497,Jessica Mac-Béar,jessica mac-bear
23391,https://doi.org/10.1002/anie.202117700,Jessica Mauriello,jessica mauriello
23392,https://doi.org/10.1002/jgc4.1734,Jessica Moretta-Serra,jessica moretta-serra
23393,https://doi.org/10.1016/j.heliyon.2024.e31944,Jessica Nguyen,jessica nguyen
23394,https://doi.org/10.1016/j.fm.2024.104513,Jessica Noble,jessica noble
23395,https://doi.org/10.1002/cne.25543,Jessica Patche-Firmin,jessica patche-firmin
23396,https://doi.org/10.1002/cam4.6984,Jessica Platon,jessica platon
23397,https://doi.org/10.1016/j.idcr.2023.e01911,Jessica René,jessica rene
23398,https://doi.org/10.1002/jcsm.13411,Jessica Resta,jessica resta
23399,https://doi.org/10.1016/j.ejogrb.2024.04.043,Jessica Rousseau,jessica rousseau
23400,https://doi.org/10.1016/j.ceca.2024.102871,Jessica Sabourin,jessica sabourin
23401,https://doi.org/10.1016/j.mtbio.2024.101364,Jessica Schiavi,jessica schiavi
23402,https://doi.org/10.1016/j.apergo.2024.104266,Jessica Schiro,jessica schiro
23403,https://doi.org/10.1002/chem.202203014,Jessica Špačková,jessica spackova
23404,https://doi.org/10.1002/ppul.26235,Jessica Taytard,jessica taytard
23405,https://doi.org/10.1016/j.neubiorev.2023.105430,Jessica Tran The,jessica tran the
23406,https://doi.org/10.1016/j.jhep.2023.02.034,Jessica Zucman‐Rossi,jessica zucmanrossi
23407,https://doi.org/10.1016/j.annpat.2024.02.009,Jessie Dubois,jessie dubois
23408,https://doi.org/10.1002/ccr3.9684,Jessie Ousselin,jessie ousselin
23409,https://doi.org/10.1111/beer.12641,Jessie Pallud,jessie pallud
23410,https://doi.org/10.1016/j.catcom.2022.106469,Jessy Abou Nakad,jessy abou nakad
23411,https://doi.org/10.1002/pssr.202200054,Jessy Paterson,jessy paterson
23412,https://doi.org/10.1002/adfm.202303878,Jessy Patterson,jessy patterson
23413,https://doi.org/10.1002/esp.5881,Jessy Richard,jessy richard
23414,https://doi.org/10.1016/j.ceb.2024.102326,Jessy V. van Asperen,jessy v. van asperen
23415,https://doi.org/10.1002/adom.202303252,Jesukpego Anorld Capo Chichi,jesukpego anorld capo chichi
23416,https://doi.org/10.1016/j.ynirp.2024.100197,Jésus Aguilar,jesus aguilar
23417,https://doi.org/10.1016/j.bjao.2024.100309,Jesús Díaz,jesus diaz
23418,https://doi.org/10.1002/jsde.12827,Jesús F. Ontiveros,jesus f. ontiveros
23419,https://doi.org/10.1016/j.healthpol.2024.105037,Jésus Gonzalez,jesus gonzalez
23420,https://doi.org/10.1016/j.scitotenv.2024.177607,Jesús M. Marín-Benito,jesus m. marin-benito
23421,https://doi.org/10.1002/cctc.202400226,Jésus Raya,jesus raya
23422,https://doi.org/10.1016/j.compbiomed.2024.108927,Jesus Zegarra Flores,jesus zegarra flores
23423,https://doi.org/10.1016/j.sysconle.2024.105947,Jesus-Pablo Toledo-Zucco,jesus-pablo toledo-zucco
23424,https://doi.org/10.1002/batt.202200224,Jeyhun Abbasov,jeyhun abbasov
23425,https://doi.org/10.1002/joc.8380,Jhan Carlo Espinoza,jhan carlo espinoza
23426,https://doi.org/10.1111/ele.14222,Jhelam N. Deshpande,jhelam n. deshpande
23427,https://doi.org/10.1016/j.sna.2024.115132,Jhordan Chavez,jhordan chavez
23428,https://doi.org/10.1002/smll.202400230,Ji Feng,ji feng
23429,https://doi.org/10.1002/adfm.202410635,Ji Li,ji li
23430,https://doi.org/10.1016/j.ensm.2022.01.058,Jia Yu,jia yu
23431,https://doi.org/10.1016/j.ensm.2022.01.058,Jiahui Xu,jiahui xu
23432,https://doi.org/10.1002/chem.202201809,Jiajun Wu,jiajun wu
23433,https://doi.org/10.1002/ar.25360,Jiaming Hui,jiaming hui
23434,https://doi.org/10.1002/anie.202210242,Jian Li,jian li
23435,https://doi.org/10.1111/exsy.13667,Jian Wu,jian wu
23436,https://doi.org/10.1111/mec.17527,Jianfei Pan,jianfei pan
23437,https://doi.org/10.1016/j.proci.2024.105660,Jiangheng Ruan,jiangheng ruan
23438,https://doi.org/10.1002/aenm.202103348,Jianhan Xiong,jianhan xiong
23439,https://doi.org/10.1111/geb.13910,Jianhong Lin,jianhong lin
23440,https://doi.org/10.1002/smll.202303509,Jianhua Liu,jianhua liu
23441,https://doi.org/10.1016/j.ress.2024.110700,Jianping Zuo,jianping zuo
23442,https://doi.org/10.1002/admt.202301323,Jiansong Yin,jiansong yin
23443,https://doi.org/10.1016/j.est.2024.111797,Jianwen Meng,jianwen meng
23444,https://doi.org/10.1002/ps.8425,Jianyu Li,jianyu li
23445,https://doi.org/10.1111/bcp.16198,Jiao Liu,jiao liu
23446,https://doi.org/10.1016/j.jmb.2022.167763,Jiawei Dong,jiawei dong
23447,https://doi.org/10.1016/j.optcom.2024.130675,Jiawei Liu,jiawei liu
23448,https://doi.org/10.1002/celc.202300658,Jiawei Yan,jiawei yan
23449,https://doi.org/10.1016/j.biopha.2024.116824,Jiaxu Zhang,jiaxu zhang
23450,https://doi.org/10.1016/j.semcdb.2024.12.004,Jiaying Liu,jiaying liu
23451,https://doi.org/10.1016/j.bjao.2024.100309,Jibba Amraoui,jibba amraoui
23452,https://doi.org/10.1111/1365-2745.14073,Jie Hu,jie hu
23453,https://doi.org/10.1111/tpj.16702,Jie Luo,jie luo
23454,https://doi.org/10.1002/anie.202317728,Jiefang He,jiefang he
23455,https://doi.org/10.1002/adfm.202410635,Jiefeng Liu,jiefeng liu
23456,https://doi.org/10.1002/adma.202200883,Jieli Lyu,jieli lyu
23457,https://doi.org/10.1111/itor.13587,Jiequan Hong,jiequan hong
23458,https://doi.org/10.1016/j.ijhcs.2024.103321,Jieyeon Woo,jieyeon woo
23459,https://doi.org/10.1016/j.jcp.2024.113016,Jieyun Pan,jieyun pan
23460,https://doi.org/10.1002/cplu.202300402,Jihad Abdo,jihad abdo
23461,https://doi.org/10.1016/j.dnarep.2023.103524,Jihane Basbous,jihane basbous
23462,https://doi.org/10.1016/j.canrad.2022.06.021,Jihane Boustani,jihane boustani
23463,https://doi.org/10.1016/j.vaccine.2024.07.002,Jihane Fattoum,jihane fattoum
23464,https://doi.org/10.1016/j.oraloncology.2024.107085,Jihane Lehyanti,jihane lehyanti
23465,https://doi.org/10.1111/fcp.12888,Jihed Amami,jihed amami
23466,https://doi.org/10.1002/chem.202403518,Jihed Azzouz,jihed azzouz
23467,https://doi.org/10.1002/mgg3.2231,Jihen Kourda,jihen kourda
23468,https://doi.org/10.1002/ccr3.7633,Jihène Ben Hassen,jihene ben hassen
23469,https://doi.org/10.1016/j.bbi.2023.05.015,Jihène Bouassida,jihene bouassida
23470,https://doi.org/10.1016/j.xhgg.2024.100271,Jil Cercy,jil cercy
23471,https://doi.org/10.1111/gcb.16924,Jilda Alicia Caccavo,jilda alicia caccavo
23472,https://doi.org/10.1016/j.neurad.2024.01.076,Jildaz Caroff,jildaz caroff
23473,https://doi.org/10.1016/j.ijbiomac.2022.11.211,Jiliang Liu,jiliang liu
23474,https://doi.org/10.1111/bjh.19505,Jill Corre,jill corre
23475,https://doi.org/10.1016/j.ejca.2024.113583,Jill Pilet,jill pilet
23476,https://doi.org/10.1002/pbc.31449,Jill Serre,jill serre
23477,https://doi.org/10.1002/ece3.10099,Jill Sutton,jill sutton
23478,https://doi.org/10.1016/j.copbio.2024.103098,Jillian Marc,jillian marc
23479,https://doi.org/10.1016/j.jid.2023.09.289,Jilliana Monnier,jilliana monnier
23480,https://doi.org/10.1016/j.ijbiomac.2024.138802,Jilong Li,jilong li
23481,https://doi.org/10.1002/ente.202201521,Jim Cartier,jim cartier
23482,https://doi.org/10.1111/cas.16205,Jimena Abrey,jimena abrey
23483,https://doi.org/10.1016/j.jdcr.2023.07.042,Jimena Agostina Miranda,jimena agostina miranda
23484,https://doi.org/10.1016/j.xcrm.2024.101549,Jimena Tosello,jimena tosello
23485,https://doi.org/10.1155/2023/9955520,Jimmy Da Silva,jimmy da silva
23486,https://doi.org/10.1016/j.geomorph.2024.109369,Jimmy Daynac,jimmy daynac
23487,https://doi.org/10.1111/jsr.14235,Jimmy Mullaert,jimmy mullaert
23488,https://doi.org/10.1016/j.jdcr.2023.07.042,Jimmy Perrot,jimmy perrot
23489,https://doi.org/10.1002/cptc.202300175,Jimmy Soueiti,jimmy soueiti
23490,https://doi.org/10.1002/oby.23904,Jimmy Vandel,jimmy vandel
23491,https://doi.org/10.1002/app.54486,Jinbo Bai,jinbo bai
23492,https://doi.org/10.1016/j.jbiomech.2024.112422,Jindong Jiang,jindong jiang
23493,https://doi.org/10.1002/adsc.202400517,Jing Hao,jing hao
23494,https://doi.org/10.1016/j.synthmet.2024.117599,Jing Jiang,jing jiang
23495,https://doi.org/10.1002/adma.202304243,Jing Li,jing li
23496,https://doi.org/10.1002/cctc.202400220,Jing Sun,jing sun
23497,https://doi.org/10.1002/bies.202300012,Jing Wan,jing wan
23498,https://doi.org/10.1002/chem.202201400,Jing Wu,jing wu
23499,https://doi.org/10.1016/j.compgeo.2024.106294,Jing Xue,jing xue
23500,https://doi.org/10.1016/j.chempr.2024.02.001,Jing Yi,jing yi
23501,https://doi.org/10.1002/ejic.202300284,Jing Zhang,jing zhang
23502,https://doi.org/10.1016/j.envint.2023.107750,Jingguang Cheng,jingguang cheng
23503,https://doi.org/10.1016/j.rse.2023.113900,Jinghui Lian,jinghui lian
23504,https://doi.org/10.1002/ejoc.202300144,Jingjing Jiang,jingjing jiang
23505,https://doi.org/10.1002/smll.202300559,Jingwei Li,jingwei li
23506,https://doi.org/10.1016/j.psyneuen.2023.106311,Jingxian Cao,jingxian cao
23507,https://doi.org/10.1016/j.jconhyd.2024.104357,Jingyi Wang,jingyi wang
23508,https://doi.org/10.1002/mana.202100418,Jinhe Ye,jinhe ye
23509,https://doi.org/10.1002/adfm.202213804,Jinkai Yuan,jinkai yuan
23510,https://doi.org/10.1002/net.22167,Jin‐Kao Hao,jinkao hao
23511,https://doi.org/10.1016/j.jeurceramsoc.2024.01.007,Jinyu Zhang,jinyu zhang
23512,https://doi.org/10.1016/j.jsv.2024.118296,Jinyue Yang,jinyue yang
23513,https://doi.org/10.1002/jmri.28826,Jiqing Huang,jiqing huang
23514,https://doi.org/10.1002/slct.202402979,Jiřı́ Kozelka,jir kozelka
23515,https://doi.org/10.1016/j.addma.2022.103037,Jitendra Singh Rathore,jitendra singh rathore
23516,https://doi.org/10.1002/mame.202300344,Jixiang Li,jixiang li
23517,https://doi.org/10.1111/bjh.18796,Jixing Liu,jixing liu
23518,https://doi.org/10.1111/ter.12619,J‐L. Mugnier,jl. mugnier
23519,https://doi.org/10.1111/jzo.13063,Joa Braïthe Mangombi-Pambou,joa braithe mangombi-pambou
23520,https://doi.org/10.1002/ente.202201098,Joachim Allouche,joachim allouche
23521,https://doi.org/10.1016/j.spc.2024.04.005,Joachim Boissy,joachim boissy
23522,https://doi.org/10.1016/j.jsv.2024.118296,Joachim Golliard,joachim golliard
23523,https://doi.org/10.1016/j.jhep.2022.10.011,Joachim Lupberger,joachim lupberger
23524,https://doi.org/10.1016/j.ecoinf.2024.102687,Joachim POUTARAUD,joachim poutaraud
23525,https://doi.org/10.1016/j.clay.2023.107124,Joachim Trémosa,joachim tremosa
23526,https://doi.org/10.1111/exd.14870,Joachim W. Fluhr,joachim w. fluhr
23527,https://doi.org/10.1111/exd.15191,Joan Attia,joan attia
23528,https://doi.org/10.1111/infa.12639,Joan Birulés,joan birules
23529,https://doi.org/10.1111/ppl.13729,Joan Doidy,joan doidy
23530,https://doi.org/10.1016/j.neuroimage.2022.119331,Joan Duprez,joan duprez
23531,https://doi.org/10.1111/gean.12387,Joan Perez,joan perez
23532,https://doi.org/10.1111/jpy.13463,Joan S. Font-Muñoz,joan s. font-munoz
23533,https://doi.org/10.1002/asia.202200726,Joan Torrent,joan torrent
23534,https://doi.org/10.1016/j.actaastro.2024.03.006,Joan-Pau Sanchez Cuartielles,joan-pau sanchez cuartielles
23535,https://doi.org/10.1111/nph.19160,Joana Jorly,joana jorly
23536,https://doi.org/10.1016/j.jogoh.2024.102862,Joana Pissarra,joana pissarra
23537,https://doi.org/10.1016/j.colsurfa.2024.133658,Joana Vaz-Ramos,joana vaz-ramos
23538,https://doi.org/10.1016/j.nbd.2023.106108,Joana Vítor,joana vitor
23539,https://doi.org/10.1111/all.15483,Joana Vitte,joana vitte
23540,https://doi.org/10.1016/j.envres.2023.116544,Joane Quentin,joane quentin
23541,https://doi.org/10.1002/elps.202200278,Joanie Otin,joanie otin
23542,https://doi.org/10.1016/j.modpat.2024.100570,Joanna Cyrta,joanna cyrta
23543,https://doi.org/10.1016/j.redox.2024.103204,Joanna Czarnecka‐Herok,joanna czarneckaherok
23544,https://doi.org/10.1016/j.biopha.2024.116148,Joanna Demilly,joanna demilly
23545,https://doi.org/10.1002/art.42162,Joanna Kedra,joanna kedra
23546,https://doi.org/10.1111/sode.12684,Joanna Lucenet,joanna lucenet
23547,https://doi.org/10.1016/j.jfp.2024.100406,Joanna Ollivier,joanna ollivier
23548,https://doi.org/10.1111/tmi.14053,Joanna Orne‐Gliemann,joanna ornegliemann
23549,https://doi.org/10.1002/mds.29993,Joanna Ruggeri,joanna ruggeri
23550,https://doi.org/10.1016/j.scitotenv.2024.174964,Joanna Socorro,joanna socorro
23551,https://doi.org/10.1002/adsc.202300527,Joanna Wencel‐Delord,joanna wenceldelord
23552,https://doi.org/10.1002/mbo3.1431,Joanne Bertaux,joanne bertaux
23553,https://doi.org/10.1111/aphw.12412,Joanne De Cornulier,joanne de cornulier
23554,https://doi.org/10.1016/j.ekir.2024.10.026,Joanne Flejeo,joanne flejeo
23555,https://doi.org/10.1016/j.ejca.2024.113922,Joanne Guerlain,joanne guerlain
23556,https://doi.org/10.1016/j.jid.2022.06.016,Joanne Velazquez,joanne velazquez
23557,https://doi.org/10.1016/j.anbehav.2024.09.013,João Carlos Pinheiro Ferreira,joao carlos pinheiro ferreira
23558,https://doi.org/10.1016/j.gca.2024.06.001,João Elias F. S. Rodrigues,joao elias f. s. rodrigues
23559,https://doi.org/10.1111/cobi.14002,João L. Guilherme,joao l. guilherme
23560,https://doi.org/10.1016/j.ijar.2024.109206,João Marques‐Silva,joao marquessilva
23561,https://doi.org/10.1002/chem.202303508,João Paulo Vita Damasceno,joao paulo vita damasceno
23562,https://doi.org/10.1002/ejhf.3078,João Pedro Ferreira,joao pedro ferreira
23563,https://doi.org/10.1002/anie.202419354,Joao Tanepau,joao tanepau
23564,https://doi.org/10.1111/aas.14251,Joaquim Matéo,joaquim mateo
23565,https://doi.org/10.1016/j.artd.2022.04.006,Jobe Shatrov,jobe shatrov
23566,https://doi.org/10.1016/j.oregeorev.2023.105596,Jocelyn Barbarand,jocelyn barbarand
23567,https://doi.org/10.1111/1365-2435.14679,Jocelyn Cazal,jocelyn cazal
23568,https://doi.org/10.1111/1365-2664.14470,Jocelyn Champagnon,jocelyn champagnon
23569,https://doi.org/10.1016/j.dib.2023.109249,Jocelyn de Goër de Hervé,jocelyn de goer de herve
23570,https://doi.org/10.1111/acer.15311,Jocelyn Gal,jocelyn gal
23571,https://doi.org/10.1111/age.13482,Jocelyn Plassais,jocelyn plassais
23572,https://doi.org/10.1016/j.ssmph.2022.101058,Jocelyn Raude,jocelyn raude
23573,https://doi.org/10.1111/jan.15840,Jocelyn Schwingrouber,jocelyn schwingrouber
23574,https://doi.org/10.1002/jgt.22914,Jocelyn Thiebaut,jocelyn thiebaut
23575,https://doi.org/10.1002/jsfa.12822,Jocelyne Leinster,jocelyne leinster
23576,https://doi.org/10.1016/j.xplc.2024.100824,Jocelyne Lemoine,jocelyne lemoine
23577,https://doi.org/10.1002/celc.202300205,Jocelyne Leroy,jocelyne leroy
23578,https://doi.org/10.1002/admi.202400127,Jochen Lang,jochen lang
23579,https://doi.org/10.1016/j.euo.2024.03.003,Jochen Walz,jochen walz
23580,https://doi.org/10.1111/jne.13261,Jodi L. Pawluski,jodi l. pawluski
23581,https://doi.org/10.1016/j.scitotenv.2024.172754,Jodie Thénard,jodie thenard
23582,https://doi.org/10.1111/dom.15656,Joe De Keizer,joe de keizer
23583,https://doi.org/10.15252/embr.202154061,Joe McKellar,joe mckellar
23584,https://doi.org/10.1016/j.biopha.2024.116988,Joe Miantezila Basilua,joe miantezila basilua
23585,https://doi.org/10.1111/cts.13601,Joe‐Elie Salem,joeelie salem
23586,https://doi.org/10.1016/j.jmrt.2022.03.169,Joël Alexis,joel alexis
23587,https://doi.org/10.1002/ieam.4650,Joël Amossé,joel amosse
23588,https://doi.org/10.1002/pds.5575,Joël Ankri,joel ankri
23589,https://doi.org/10.1002/cctc.202400685,Joël Armel Tchuiteng Kouatchou,joel armel tchuiteng kouatchou
23590,https://doi.org/10.1016/j.dib.2023.109207,Joël Aubin,joel aubin
23591,https://doi.org/10.1016/j.jamda.2024.01.014,Joël Belmin,joel belmin
23592,https://doi.org/10.1016/j.eiar.2024.107414,Joël Blin,joel blin
23593,https://doi.org/10.1002/pca.3163,Joël Boustié,joel boustie
23594,https://doi.org/10.1016/j.atmosenv.2023.119613,Joël Brito,joel brito
23595,https://doi.org/10.1016/j.jce.2024.01.002,Joël Cariolle,joel cariolle
23596,https://doi.org/10.1016/j.ijheatmasstransfer.2024.126569,Joël Casalinho,joel casalinho
23597,https://doi.org/10.1016/j.softx.2024.101704,Joël Champeau,joel champeau
23598,https://doi.org/10.1016/j.mtchem.2024.102363,Joël Charrier,joel charrier
23599,https://doi.org/10.1016/j.lanepe.2024.100928,Joël Coste,joel coste
23600,https://doi.org/10.1002/ccr3.70010,Joël Cucherousset,joel cucherousset
23601,https://doi.org/10.1016/j.ecoenv.2022.113741,Joël Delaveau,joel delaveau
23602,https://doi.org/10.1002/erv.2934,Joël Doré,joel dore
23603,https://doi.org/10.1016/j.ijpharm.2023.123421,Joël Eyer,joel eyer
23604,https://doi.org/10.1111/cogs.13124,Joël Fagot,joel fagot
23605,https://doi.org/10.1111/1758-2229.70003,Joël Fontaine,joel fontaine
23606,https://doi.org/10.1016/j.elecom.2023.107559,Joël Gaubicher,joel gaubicher
23607,https://doi.org/10.1111/ijfs.15865,Joël Grabulos,joel grabulos
23608,https://doi.org/10.1016/j.diii.2022.11.003,Joël Greffier,joel greffier
23609,https://doi.org/10.1016/j.foreco.2023.121523,Joël Hans Dongmo Keumo Jiazet,joel hans dongmo keumo jiazet
23610,https://doi.org/10.1002/chem.202403896,Joel I. Badillo-Gómez,joel i. badillo-gomez
23611,https://doi.org/10.1111/joa.13830,Joël Lachambre,joel lachambre
23612,https://doi.org/10.1016/j.jafrearsci.2024.105369,Joël Le Métour,joel le metour
23613,https://doi.org/10.1002/pol.20220572,Joël Lyskawa,joel lyskawa
23614,https://doi.org/10.1111/1365-2664.14581,Joël Merlet,joel merlet
23615,https://doi.org/10.1111/ejss.13359,Joël Michelin,joel michelin
23616,https://doi.org/10.1016/j.rineng.2024.102286,Joël Perret-Liaudet,joel perret-liaudet
23617,https://doi.org/10.1016/j.xrrt.2022.01.006,Joël Poupon,joel poupon
23618,https://doi.org/10.1016/j.gca.2024.10.001,Joël Savarino,joel savarino
23619,https://doi.org/10.1002/ccr3.7633,Joël Schlatter,joel schlatter
23620,https://doi.org/10.1016/j.jcomc.2024.100439,Joël Serra,joel serra
23621,https://doi.org/10.1002/hep.32631,Joel T. Haas,joel t. haas
23622,https://doi.org/10.1111/mec.16398,Joël White,joel white
23623,https://doi.org/10.1111/jsr.14343,Joëlle Adrien,joelle adrien
23624,https://doi.org/10.1016/j.canrad.2024.05.002,Joëlle Al-Choboq,joelle al-choboq
23625,https://doi.org/10.1002/adhm.202303765,Joëlle Amédée,joelle amedee
23626,https://doi.org/10.1016/j.heliyon.2023.e20309,Joëlle Barthèlemy,joelle barthelemy
23627,https://doi.org/10.1002/1873-3468.14792,Joëlle Bigay,joelle bigay
23628,https://doi.org/10.1002/macp.202400035,Joëlle Bizeau,joelle bizeau
23629,https://doi.org/10.1016/j.jcis.2024.04.136,Joëlle Davy,joelle davy
23630,https://doi.org/10.1016/j.ecoenv.2022.113741,Joëlle Dupont,joelle dupont
23631,https://doi.org/10.1002/1878-0261.13491,Joëlle Fauvre,joelle fauvre
23632,https://doi.org/10.1016/j.ecoenv.2024.116813,Joëlle Forget‐Leray,joelle forgetleray
23633,https://doi.org/10.1016/j.trgeo.2023.101174,Joelle Kleib,joelle kleib
23634,https://doi.org/10.1111/his.15148,Joëlle Lacombe,joelle lacombe
23635,https://doi.org/10.1111/cch.13029,Joëlle Malvy,joelle malvy
23636,https://doi.org/10.1111/bcp.15323,Joëlle Micallef,joelle micallef
23637,https://doi.org/10.1111/1462-2920.16226,Joëlle Milazzo,joelle milazzo
23638,https://doi.org/10.1016/j.neubiorev.2023.105430,Joëlle Provasi,joelle provasi
23639,https://doi.org/10.1002/smll.202405312,Joëlle Rault Berthelot,joelle rault berthelot
23640,https://doi.org/10.1002/anie.202207204,Joëlle Rault‐Berthelot,joelle raultberthelot
23641,https://doi.org/10.1016/j.biochi.2023.06.011,Joëlle Rudinger‐Thirion,joelle rudingerthirion
23642,https://doi.org/10.1002/art.42561,Joëlle Terzic,joelle terzic
23643,https://doi.org/10.1111/ijd.17194,Joëlle Véziers,joelle veziers
23644,https://doi.org/10.1016/j.redox.2022.102294,Joëlle Vinh,joelle vinh
23645,https://doi.org/10.1002/jmv.28633,Joëlle Wiels,joelle wiels
23646,https://doi.org/10.1002/nau.25429,Joey El Khoury,joey el khoury
23647,https://doi.org/10.1016/j.jclinepi.2024.111478,Joey Fournier,joey fournier
23648,https://doi.org/10.1002/lary.31584,Joey Martin,joey martin
23649,https://doi.org/10.1016/j.precisioneng.2023.05.007,Joffray Guillory,joffray guillory
23650,https://doi.org/10.1016/j.ptsp.2024.11.005,Joffrey Drigny,joffrey drigny
23651,https://doi.org/10.1016/j.scr.2024.103437,Joffrey Mianné,joffrey mianne
23652,https://doi.org/10.1002/lary.31062,Joffrey Molher,joffrey molher
23653,https://doi.org/10.1016/j.electacta.2024.145335,Joffrey Tardelli,joffrey tardelli
23654,https://doi.org/10.1002/esp.5650,Johan Berthet,johan berthet
23655,https://doi.org/10.1049/gtd2.13262,Johan Boukhenfouf,johan boukhenfouf
23656,https://doi.org/10.1016/j.tjnut.2023.08.003,Johan Castille,johan castille
23657,https://doi.org/10.1016/j.ijid.2023.07.002,Johan Courjon,johan courjon
23658,https://doi.org/10.1016/j.patcog.2024.110255,Johan Debayle,johan debayle
23659,https://doi.org/10.1002/slct.202203533,Johan G. Alauzun,johan g. alauzun
23660,https://doi.org/10.1016/j.jdcr.2022.09.032,Johan Leclerc,johan leclerc
23661,https://doi.org/10.1155/2024/8839893,Johan Lesot,johan lesot
23662,https://doi.org/10.1002/aenm.202203651,Johan Liotier,johan liotier
23663,https://doi.org/10.1016/j.rmed.2024.107726,Johan Moreau,johan moreau
23664,https://doi.org/10.1111/1744-9987.13885,Johan Noble,johan noble
23665,https://doi.org/10.1111/epi.17552,Johan Pallud,johan pallud
23666,https://doi.org/10.1016/j.resmer.2024.101126,Johan Pluvy,johan pluvy
23667,https://doi.org/10.1016/j.eurpolymj.2024.112938,Johan Sarazin,johan sarazin
23668,https://doi.org/10.1016/j.antiviral.2024.105939,Johan Toesca,johan toesca
23669,https://doi.org/10.1016/j.icarus.2023.115427,Johan Villeneuve,johan villeneuve
23670,https://doi.org/10.1016/j.onehlt.2024.100704,Johana Reinhardt,johana reinhardt
23671,https://doi.org/10.1002/ejic.202200490,Johann Bouclé,johann boucle
23672,https://doi.org/10.1111/vru.13288,Johann Clouet,johann clouet
23673,https://doi.org/10.1016/j.compag.2023.107807,Johann Desloires,johann desloires
23674,https://doi.org/10.1002/mds.29760,Johann Faouzi,johann faouzi
23675,https://doi.org/10.1002/adma.202405230,Johann Fleischhaker,johann fleischhaker
23676,https://doi.org/10.1016/j.smim.2023.101796,Johann Foloppe,johann foloppe
23677,https://doi.org/10.1016/j.yebeh.2024.109654,Johann Hassan,johann hassan
23678,https://doi.org/10.1016/j.tjnut.2023.08.003,Johann Laubier,johann laubier
23679,https://doi.org/10.1002/ejoc.202300033,Johann Leblanc,johann leblanc
23680,https://doi.org/10.1002/ptr.8068,Johann Meunier,johann meunier
23681,https://doi.org/10.1002/ece3.11448,Johann Mourier,johann mourier
23682,https://doi.org/10.1002/nme.7544,Johann Rannou,johann rannou
23683,https://doi.org/10.1111/pala.12638,Johann Schnyder,johann schnyder
23684,https://doi.org/10.1002/cb.2139,Johann Suchier,johann suchier
23685,https://doi.org/10.1016/j.resuscitation.2024.110406,Johanna Boeuf,johanna boeuf
23686,https://doi.org/10.1016/j.jnha.2024.100215,Johanna Canovas,johanna canovas
23687,https://doi.org/10.1111/cgf.15237,Johanna Delanoy,johanna delanoy
23688,https://doi.org/10.1111/jpet.12617,Johanna Etner,johanna etner
23689,https://doi.org/10.1016/j.onehlt.2024.100954,Johanna Fite,johanna fite
23690,https://doi.org/10.1002/mgg3.2363,Johanna Gradels‐Hauguel,johanna gradelshauguel
23691,https://doi.org/10.1002/jcc.27123,Johanna Klein,johanna klein
23692,https://doi.org/10.1016/j.lrr.2023.100366,Johanna Konopacki,johanna konopacki
23693,https://doi.org/10.1016/j.envint.2021.107054,Johanna Lepeule,johanna lepeule
23694,https://doi.org/10.1016/j.gofs.2024.07.003,Johanna Madar,johanna madar
23695,https://doi.org/10.15252/embj.2022111961,Johanna Marines,johanna marines
23696,https://doi.org/10.1016/j.drup.2024.101177,Johanna Noel,johanna noel
23697,https://doi.org/10.1016/j.wasman.2024.08.010,Johanna Noireaux,johanna noireaux
23698,https://doi.org/10.1002/erv.3098,Johanna Querenghi,johanna querenghi
23699,https://doi.org/10.1016/j.lanepe.2024.100861,Johanna Schell,johanna schell
23700,https://doi.org/10.1016/j.rhum.2021.09.013,Johanna Sigaux,johanna sigaux
23701,https://doi.org/10.1002/cam4.6637,Johanna Wassermann,johanna wassermann
23702,https://doi.org/10.1002/ece3.70369,Johanne Aubé,johanne aube
23703,https://doi.org/10.1002/nbm.5182,Johanne Bézy‐Wendling,johanne bezywendling
23704,https://doi.org/10.1016/j.ijpara.2023.02.003,Johanne Ferri-Pisani Maltot,johanne ferri-pisani maltot
23705,https://doi.org/10.1016/j.nbd.2024.106538,Johanne Gambi,johanne gambi
23706,https://doi.org/10.1111/oik.10723,Johanne Gresse,johanne gresse
23707,https://doi.org/10.1016/j.yexcr.2024.114251,Johanne Leroy-Dudal,johanne leroy-dudal
23708,https://doi.org/10.1016/j.yexcr.2024.114155,Johanne Leroy‐Dudal,johanne leroydudal
