,id,display_name,hierarchy_level,parent_publisher
2001,https://openalex.org/P4323283971,Tianjin Institute of Power Sources,0.0,
2002,https://openalex.org/P4310319035,Materials and Energy Research Center,0.0,
2003,https://openalex.org/P4310316435,Eisenbrauns,0.0,
2004,https://openalex.org/P4322614463,Foundation of Polish Physicians-Pro-Medica,0.0,
2005,https://openalex.org/P4324113240,Korean Society of Hazard Mitigation,0.0,
2006,https://openalex.org/P4324004156,Association de Geographes Francais,0.0,
2007,https://openalex.org/P4310312441,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,0.0,
2008,https://openalex.org/P4322764940,Stanford University Highwire Press,0.0,
2009,https://openalex.org/P4323366834,"Center for Fire Science and Technology, Research Institute for Science and Technology, Tokyo University of Science",0.0,
2010,https://openalex.org/P4324004173,Hampstead Psychological Associates,0.0,
2011,https://openalex.org/P4360969190,Guangzhou University of Chinese Medicine,0.0,
2012,https://openalex.org/P4310315936,Louisiana State University,0.0,
2013,https://openalex.org/P4324313544,Chengdu University of Technology,0.0,
2014,https://openalex.org/P4310321760,Thomson Reuters Aranzadi,1.0,Thomson Reuters
2015,https://openalex.org/P4310316261,Society of American Archivists,0.0,
2016,https://openalex.org/P4310315862,Association of American Medical Colleges,0.0,
2017,https://openalex.org/P4310318534,Netherlands Entomological Society,0.0,
2018,https://openalex.org/P4310318875,Universidad de San Buenaventura,0.0,
2019,https://openalex.org/P4361729669,Liaoning Normal University,0.0,
2020,https://openalex.org/P4310312195,Sociedade Brasileira Para o Desenvolvimento da Pesquisa em Cirurgia,0.0,
2021,https://openalex.org/P4360969325,Cognizant Communication Corporation,0.0,
2022,https://openalex.org/P4310319910,Michigan Publishing,0.0,
2023,https://openalex.org/P4310321651,Naukova Dumka,0.0,
2024,https://openalex.org/P4323365770,Editorial Office of Journal of Dalian Maritime University,0.0,
2025,https://openalex.org/P4310312670,UP Print,0.0,
2026,https://openalex.org/P4310320076,Cappelen Damm Akademisk,0.0,
2027,https://openalex.org/P4310315073,Pusat Penelitian dan Pengembangan Perikanan,0.0,
2028,https://openalex.org/P4310315323,Unisa Press,0.0,
2029,https://openalex.org/P4310318646,New Zealand Grassland Association,0.0,
2030,https://openalex.org/P4310317070,Informaatiotutkimuksen yhdistys ITY,0.0,
2031,https://openalex.org/P4361729665,Nanjing General of Nanjing Military Region,0.0,
2032,https://openalex.org/P4310315403,Compuscript,0.0,
2033,https://openalex.org/P4310316235,Soil Science Society of America,0.0,
2034,https://openalex.org/P4310314970,STAIN Ponorogo,0.0,
2035,https://openalex.org/P4310316334,E.H Angle Education and Research Foundation,0.0,
2036,https://openalex.org/P4323999590,Microbiology Research Foundation,0.0,
2037,https://openalex.org/P4322631478,AIDIC-Italian Association of Chemical Engineering,0.0,
2038,https://openalex.org/P4310321628,Spanish Confederation of Savings Banks,0.0,
2039,https://openalex.org/P4310311976,Brazilian College of Surgeons,0.0,
2040,https://openalex.org/P4310321156,Odesa National Academy of Food Technologies,0.0,
2041,https://openalex.org/P4310318878,Universidad Icesi,0.0,
2042,https://openalex.org/P4320800547,Consilium Medicum,0.0,
2043,https://openalex.org/P4361729649,Chinese Society of Immunology,0.0,
2044,https://openalex.org/P4310319635,"National Institute of Research for Forestry, Agricultural and Livestock",0.0,
2045,https://openalex.org/P4322699584,Medtext Publications,0.0,
2046,https://openalex.org/P4310320832,"SE ""Dnipropetrovsk medical academy of Health Ministry of Ukraine""",0.0,
2047,https://openalex.org/P4310315412,Corvinus University of Budapest,0.0,
2048,https://openalex.org/P4320800770,Associação Interciencia,0.0,
2049,https://openalex.org/P4353108585,National Defense Studies Committee,0.0,
2050,https://openalex.org/P4310320771,Kyiv National University of Culture and Arts,0.0,
2051,https://openalex.org/P4310312137,Mato Grosso State University,0.0,
2052,https://openalex.org/P4361729659,Chinese Association of Automation,0.0,
2053,https://openalex.org/P4310317411,Rzeszów University of Technology,0.0,
2054,https://openalex.org/P4323283928,Atomic Energy Press,0.0,
2055,https://openalex.org/P4310319466,Seoul National University,0.0,
2056,https://openalex.org/P4310319598,Centro de Estudios Mexicanos y Centroamericanos,0.0,
2057,https://openalex.org/P4328141797,Jiangnan University,0.0,
2058,https://openalex.org/P4320800703,University of Science and Technology Beijing,0.0,
2059,https://openalex.org/P4310316428,Wilson Ornithological Society,0.0,
2060,https://openalex.org/P4320800739,National Science Library,0.0,
2061,https://openalex.org/P4324046841,Korea Multimedia Society,0.0,
2062,https://openalex.org/P4310320769,Kharkiv National University of Radioelectronics,0.0,
2063,https://openalex.org/P4310321242,Ukrainian National Forestry University,0.0,
2064,https://openalex.org/P4310312593,Russian State Library,0.0,
2065,https://openalex.org/P4310312641,Tomsk State University,0.0,
2066,https://openalex.org/P4310313091,Fukuoka University,0.0,
2067,https://openalex.org/P4310312469,Universidade Federal de Mato Grosso do Sul,0.0,
2068,https://openalex.org/P4323866949,Boston College Department of Economics,0.0,
2069,https://openalex.org/P4361727484,Chinese Integrative Medicine,0.0,
2070,https://openalex.org/P4365924477,University of Sao Paulo,0.0,
2071,https://openalex.org/P4310315155,Sultan Ageng Tirtayasa University,0.0,
2072,https://openalex.org/P4310319176,University of Babylon,0.0,
2073,https://openalex.org/P4323293532,USC Annenberg School for Communication & Journalism,0.0,
2074,https://openalex.org/P4310322187,Taiwan Association for Aerosol Research,0.0,
2075,https://openalex.org/P4310313548,Tokyo Metropolitan University,0.0,
2076,https://openalex.org/P4310317937,NPS MedicineWise,0.0,
2077,https://openalex.org/P4310312464,Universidade Estadual do Paraná,0.0,
2078,https://openalex.org/P4310315171,Universitas Pembangunan Nasional Veteran Yogyakarta,0.0,
2079,https://openalex.org/P4320800722,Beijing Forestry University,0.0,
2080,https://openalex.org/P4361729674,Qinghai Normal University,0.0,
2081,https://openalex.org/P4362561684,Brieflands,0.0,
2082,https://openalex.org/P4324113237,Korean Society of Gastrointestinal Endoscopy,0.0,
2083,https://openalex.org/P4310321244,University of Oviedo,0.0,
2084,https://openalex.org/P4310317259,Lublin University of Technology,0.0,
2085,https://openalex.org/P4361729680,Guangxi Sports Research Institute,0.0,
2086,https://openalex.org/P4324013418,International Journal of Advanced Research in Computer Science,0.0,
2087,https://openalex.org/P4310315899,Symbiosis Group,0.0,
2088,https://openalex.org/P4323866947,Korean Society of Otolaryngology,0.0,
2089,https://openalex.org/P4310318886,Pontifical Bolivarian University,0.0,
2090,https://openalex.org/P4327872811,The World Academy of Research in Science and Engineering,0.0,
2091,https://openalex.org/P4324303298,Gazi Entomological Research Society,0.0,
2092,https://openalex.org/P4324044484,JVE International,0.0,
2093,https://openalex.org/P4361729675,Kunming University of Science and Technology,0.0,
2094,https://openalex.org/P4310312824,"Institute of Europe, Russian Academy of Sciences",0.0,
2095,https://openalex.org/P4327876839,Mathematical Society of the Republic of China (Taiwan),0.0,
2096,https://openalex.org/P4310321072,National University of Malaysia,0.0,
2097,https://openalex.org/P4323431209,Luoyang Medical College,0.0,
2098,https://openalex.org/P4323867248,University of Portsmouth,0.0,
2099,https://openalex.org/P4361729679,Heilongjiang College of Education,0.0,
2100,https://openalex.org/P4310312856,Moscow State University of Civil Engineering,0.0,
2101,https://openalex.org/P4310317355,Bogucki Wydawnictwo Naukowe,0.0,
2102,https://openalex.org/P4310317717,Wichtig,0.0,
2103,https://openalex.org/P4310317235,The Danish Economic Society,0.0,
2104,https://openalex.org/P4320800774,Japanese Society of Pediatric Surgeons,0.0,
2105,https://openalex.org/P4323253487,Hubei Cancer Hospital,0.0,
2106,https://openalex.org/P4310312188,Federal University of Grande Dourados,0.0,
2107,https://openalex.org/P4310314005,"Karlsruhe Institute of Technology, Institute for Technology Assessment and Systems Analysis (ITAS)",0.0,
2108,https://openalex.org/P4323431132,Shanghai Cailiao Yanjiusuo,0.0,
2109,https://openalex.org/P4327628574,European Journal of Science and Technology,0.0,
2110,https://openalex.org/P4320800788,National Research Council,0.0,
2111,https://openalex.org/P4323970070,Georgetown University,0.0,
2112,https://openalex.org/P4362726028,Korea Design Trend Society,0.0,
2113,https://openalex.org/P4310314772,"Medicinska naklada, Zagreb",0.0,
2114,https://openalex.org/P4320800763,Beijing University of Technology,0.0,
2115,https://openalex.org/P4310311904,Keji Daobaoshe,0.0,
2116,https://openalex.org/P4310312218,Faculdade de Medicina de Botucatu (Unesp),0.0,
2117,https://openalex.org/P4365922016,Intelligent Networks and Systems Society,0.0,
2118,https://openalex.org/P4310312124,"Universidade Federal de Santa Catarina, Programa de Pós Graduação em Enfermagem",0.0,
2119,https://openalex.org/P4310317433,Institute of Slavic Studies,1.0,Polish Academy of Sciences
2120,https://openalex.org/P4361729658,Liaoning Chemical Industry Society,0.0,
2121,https://openalex.org/P4310318294,Abant Izzet Baysal University,0.0,
2122,https://openalex.org/P4324309659,"Advanstar Communications, Inc.",0.0,
2123,https://openalex.org/P4327874756,Ab Imperio,0.0,
2124,https://openalex.org/P4365368097,Global Alliance of Marketing & Management Associations,0.0,
2125,https://openalex.org/P4310319901,Kohlhammer Verlag,0.0,
2126,https://openalex.org/P4310320035,Waxmann,0.0,
2127,https://openalex.org/P4361729672,Bengbu Medical College,0.0,
2128,https://openalex.org/P4310317423,Polish Mathematical Society,0.0,
2129,https://openalex.org/P4310318852,National Institute of Health,0.0,
2130,https://openalex.org/P4310317093,"Royal Swedish Academy of Letters, History and Antiquities",0.0,
2131,https://openalex.org/P4323366858,Editorial Department of Journal of Chongqing Institute of Technology,0.0,
2132,https://openalex.org/P4365382228,Royal College of Nursing Publishing,0.0,
2133,https://openalex.org/P4310320320,Claremont Colleges Library,0.0,
2134,https://openalex.org/P4323830085,Sichuansheng Ziyuan Yanjiusuo zhuban,0.0,
2135,https://openalex.org/P4310311564,European Medical Journal,0.0,
2136,https://openalex.org/P4310322659,Pearson Education,1.0,Pearson plc
2137,https://openalex.org/P4310315521,Universidad de Los Lagos,0.0,
2138,https://openalex.org/P4310318662,Indian Orthopaedic Research Group,0.0,
2139,https://openalex.org/P4362643760,Japan Society for Fuzzy Theory and Intelligent Informatics,0.0,
2140,https://openalex.org/P4310314041,Belarusian National Technical University,0.0,
2141,https://openalex.org/P4310316361,Accreditation Council for Graduate Medical Education,0.0,
2142,https://openalex.org/P4310321914,Organization of Ibero-American States,0.0,
2143,https://openalex.org/P4310321110,University of Edinburgh,0.0,
2144,https://openalex.org/P4320800771,Historical Society of Western Pennsylvania,0.0,
2145,https://openalex.org/P4310315726,Indiana University Robert H. McKinney School of Law,0.0,
2146,https://openalex.org/P4310312454,Sindicato das Secretárias do Estado de São Paulo,0.0,
2147,https://openalex.org/P4310321675,"Servei de Formació Permanent i Innovació Educativa, Universitat de València",0.0,
2148,https://openalex.org/P4324030528,The Korean Society of Clothing and Textiles,0.0,
2149,https://openalex.org/P4322632079,Engg Journals Publications,0.0,
2150,https://openalex.org/P4361730209,China Land Resources Airlines,0.0,
2151,https://openalex.org/P4310318575,Now Publishers,0.0,
2152,https://openalex.org/P4310319259,The Army Press,0.0,
2153,https://openalex.org/P4323286879,Chinese and foreign medical editorial department,0.0,
2154,https://openalex.org/P4327988826,Neijiang Normal University,0.0,
2155,https://openalex.org/P4310311381,World Organisation for Animal Health,0.0,
2156,https://openalex.org/P4323999588,International Association of Fire Safety Science,0.0,
2157,https://openalex.org/P4310311221,Fondation Maison des Sciences de l’Homme,0.0,
2158,https://openalex.org/P4310312042,Grupo Verde de Agroecologia e Abelhas (GVAA),0.0,
2159,https://openalex.org/P4323366846,Harbin Research Institute of Welding,0.0,
2160,https://openalex.org/P4323972300,Informatics Publishing Limited,0.0,
2161,https://openalex.org/P4360969314,Association for Plant Protection of Kyushu,0.0,
2162,https://openalex.org/P4324114237,Association Multitudes,0.0,
2163,https://openalex.org/P4310316716,Middle East Institute,0.0,
2164,https://openalex.org/P4323867251,Radiance Research Academy,0.0,
2165,https://openalex.org/P4310319183,Costa Rica Institute of Technology,0.0,
2166,https://openalex.org/P4327983465,Slate Group,0.0,
2167,https://openalex.org/P4310312403,Universidade de Passo Fundo,0.0,
2168,https://openalex.org/P4322765267,Cellular and Molecular Biology Association,0.0,
2169,https://openalex.org/P4361729668,Chengdu Electric Welding Machine Research Institute,0.0,
2170,https://openalex.org/P4310322126,Studiorum Novi Testamenti Societas,0.0,
2171,https://openalex.org/P4360969226,Coal Science Research Institute,0.0,
2172,https://openalex.org/P4361729687,Shanxi Medical University,0.0,
2173,https://openalex.org/P4310311758,Swansea University,0.0,
2174,https://openalex.org/P4360969227,Japanese Society of Electrocardiology,0.0,
2175,https://openalex.org/P4361729671,Information Industry Chamber of Commerce,0.0,
2176,https://openalex.org/P4310312345,Federal University of the State of Rio de Janeiro,0.0,
2177,https://openalex.org/P4361729670,Liaoning Provincial Society of Traditional Chinese Medicine,0.0,
2178,https://openalex.org/P4310315954,Cornell University,0.0,
2179,https://openalex.org/P4365382988,French Society for Environmental Law,0.0,
2180,https://openalex.org/P4310315535,Diego Portales University,0.0,
2181,https://openalex.org/P4361729682,North China Research Institute of Electro-optics,0.0,
2182,https://openalex.org/P4361730428,Zhengzhou University of Aeronautics,0.0,
2183,https://openalex.org/P4353108566,Dr. M.N. Khan,0.0,
2184,https://openalex.org/P4324113243,Friends Science Publishers,0.0,
2185,https://openalex.org/P4323971528,"The International Association for Information, Culture, Human and Industry Technology (AICIT)",0.0,
2186,https://openalex.org/P4323296633,China Occupational Safety and Health Association,0.0,
2187,https://openalex.org/P4324001558,Horizon Research Publishing,0.0,
2188,https://openalex.org/P4361729695,Chinese Society of Technical Economics,0.0,
2189,https://openalex.org/P4310318328,Sivas Cumhuriyet University,0.0,
2190,https://openalex.org/P4323867247,EDITIONS PUBLICATIONS ALIMENTARIAS SA,0.0,
2191,https://openalex.org/P4310319435,The Korean Urological Association,0.0,
2192,https://openalex.org/P4310321182,International University of Sarajevo,0.0,
2193,https://openalex.org/P4310320524,B. G. Teubner Verlag,0.0,
2194,https://openalex.org/P4360969328,"Universidad Nacional Mayor de San Marcos, Vicerectorado de Investigacion",0.0,
2195,https://openalex.org/P4310319646,Universidad Autónoma de Nuevo León,0.0,
2196,https://openalex.org/P4353108578,Japan Otological Society,0.0,
2197,https://openalex.org/P4310320106,Fondo de Cultura Económica,0.0,
2198,https://openalex.org/P4320800752,Jinan University,0.0,
2199,https://openalex.org/P4324031397,Korean Neurological Association,0.0,
2200,https://openalex.org/P4360969347,Russian Academy of Agricultural Sciences,0.0,
2201,https://openalex.org/P4310321049,Institución Fernando el Católico,0.0,
2202,https://openalex.org/P4324341402,Japanese Association of Educational Psychology,0.0,
2203,https://openalex.org/P4310319483,Geological Society of Korea,0.0,
2204,https://openalex.org/P4310320327,Virginia Tech University Libraries,0.0,
2205,https://openalex.org/P4310311975,Colégio Brasileiro de Radiologia e Diagnóstico por Imagem,0.0,
2206,https://openalex.org/P4361729683,Heilongjiang Medical Association,0.0,
2207,https://openalex.org/P4361729689,Xi'an Thermal Power Research Institute,0.0,
2208,https://openalex.org/P4323966430,Fujian Normal University,0.0,
2209,https://openalex.org/P4328141801,Caisse nationale d'assurance vieillesse,0.0,
2210,https://openalex.org/P4310312766,"TSNS ""Interaktiv plus"", LLC",0.0,
2211,https://openalex.org/P4310319826,Polish Scientific Publishers PWN,0.0,
2212,https://openalex.org/P4310322041,Asian Association for the Study of Diabetes,0.0,
2213,https://openalex.org/P4324113251,Indian Society of Weed science,0.0,
2214,https://openalex.org/P4366305347,Academy of Natural Science,0.0,
2215,https://openalex.org/P4310313623,Kansai University,0.0,
2216,https://openalex.org/P4310317233,Aalborg University,0.0,
2217,https://openalex.org/P4310316236,Binghamton University,1.0,State University of New York
2218,https://openalex.org/P4320800764,Hunan Institute of Science and Technology,0.0,
2219,https://openalex.org/P4365384606,Japan Academy of Nursing Science,0.0,
2220,https://openalex.org/P4310311962,Journal of Materials Engineering,0.0,
2221,https://openalex.org/P4310316638,Art Libraries Society of North America,0.0,
2222,https://openalex.org/P4320800776,Harbin Engineering University,0.0,
2223,https://openalex.org/P4324133242,Federacion Colombiana de Obstetricia y Ginecologia,0.0,
2224,https://openalex.org/P4322614468,SAE International,0.0,
2225,https://openalex.org/P4320800754,Inner Mongolia Normal University,0.0,
2226,https://openalex.org/P4324001550,Society for Advancement of Science and Rural Development,0.0,
2227,https://openalex.org/P4361730435,Chongqing University of Technology,0.0,
2228,https://openalex.org/P4310315228,Islamic University of Indonesia,0.0,
2229,https://openalex.org/P4310319614,Academia Nacional de Medicina de México,0.0,
2230,https://openalex.org/P4310316495,University of New Mexico Press,0.0,
2231,https://openalex.org/P4327988840,Hunan University of Science and Technology,0.0,
2232,https://openalex.org/P4365384376,Zagazig University,0.0,
2233,https://openalex.org/P4310319494,Korean Diabetes Association,0.0,
2234,https://openalex.org/P4310315712,Missouri Botanical Garden,0.0,
2235,https://openalex.org/P4310312860,Ural State Pedagogical University,0.0,
2236,https://openalex.org/P4360969258,Météo et Climat,0.0,
2237,https://openalex.org/P4363601005,CSIR-NIScPR,0.0,
2238,https://openalex.org/P4310319280,University of Management and Technology,0.0,
2239,https://openalex.org/P4323999824,Publishing House of Chinese Journals of Practical Medicine,0.0,
2240,https://openalex.org/P4324341407,Persona Institute of Higher Education,0.0,
2241,https://openalex.org/P4310318086,E.U.E.P. European Publishing,0.0,
2242,https://openalex.org/P4360969237,American Catholic Sociological Society,0.0,
2243,https://openalex.org/P4310319402,Vietnam Academy of Science and Technology,0.0,
2244,https://openalex.org/P4310315509,University of Valparaíso,0.0,
2245,https://openalex.org/P4310319143,University of Sistan and Baluchestan,0.0,
2246,https://openalex.org/P4323830082,Editorial Department of Agricultural Research in the Arid Areas,0.0,
2247,https://openalex.org/P4324096550,Aarhus University Library,0.0,
2248,https://openalex.org/P4310312112,Universidade Cesumar,0.0,
2249,https://openalex.org/P4310319186,Distance State University,0.0,
2250,https://openalex.org/P4310322238,Kharkiv Polytechnic Institute,0.0,
2251,https://openalex.org/P4360969404,Bionika Media,0.0,
2252,https://openalex.org/P4361729686,Shanxi Academy of Agricultural Sciences,0.0,
2253,https://openalex.org/P4360969287,Russian Society of Cardiology,0.0,
2254,https://openalex.org/P4310313835,Julius Kühn-Institut,0.0,
2255,https://openalex.org/P4353107049,China-Japan Friendship Hospital,0.0,
2256,https://openalex.org/P4310311817,NIHR Journals Library,0.0,
2257,https://openalex.org/P4310314340,Institute of Information Theory and Automation of the Czech Academy of Sciences,1.0,Czech Academy of Sciences
2258,https://openalex.org/P4310321160,Grupo Comunicar Ediciones,0.0,
2259,https://openalex.org/P4310317297,The Learned Society of the John Paul II Catholic University of Lublin,0.0,
2260,https://openalex.org/P4361730434,Sichuan Higher Education Association,0.0,
2261,https://openalex.org/P4310318121,Sociedad Argentina de Cardiología,0.0,
2262,https://openalex.org/P4324392817,Ediciones Profesionales de la Informacion SL,0.0,
2263,https://openalex.org/P4310311192,Cercle de recherche et d'action pédagogiques,0.0,
2264,https://openalex.org/P4310312090,Sociedade Brasileira de Medicina do Esporte,0.0,
2265,https://openalex.org/P4324392716,Rezekne Academy of Technologies,0.0,
2266,https://openalex.org/P4310312682,Irkutsk State Technical University,0.0,
2267,https://openalex.org/P4310315033,Medan Area University,0.0,
2268,https://openalex.org/P4310311309,Q2933331,0.0,
2269,https://openalex.org/P4361730249,Second Military Medical University,0.0,
2270,https://openalex.org/P4310317002,Regional Euro-Asian Biological Invasions Centre (REABIC),0.0,
2271,https://openalex.org/P4323972069,Fuzhou University,0.0,
2272,https://openalex.org/P4327988819,Applied and Natural Science Foundation,0.0,
2273,https://openalex.org/P4360969484,"Acta Physico-Chimica Sinica & University Chemistry Editorial Office, Peking University",0.0,
2274,https://openalex.org/P4366370183,Spectroscopical Society of Japan,0.0,
2275,https://openalex.org/P4310315138,Institut Hindu Dharma Negeri Denpasar,0.0,
2276,https://openalex.org/P4310316567,Lupine Publishers,0.0,
2277,https://openalex.org/P4310322435,National Defence University of Ukraine named after Ivan Cherniakhovsky,0.0,
2278,https://openalex.org/P4323289032,yan cao ke ji bian ji bu,0.0,
2279,https://openalex.org/P4324113247,Seismological Society of Japan,0.0,
2280,https://openalex.org/P4366065121,BiomedGrid,0.0,
2281,https://openalex.org/P4323862651,OAE Publishing,0.0,
2282,https://openalex.org/P4310314728,Bulgarian Academy of Sciences,0.0,
2283,https://openalex.org/P4323830090,Academic Star Publishing Company,0.0,
2284,https://openalex.org/P4324001561,Hubei Radio and TV University,0.0,
2285,https://openalex.org/P4310311441,Société des océanistes,0.0,
2286,https://openalex.org/P4310317519,Scientia Socialis Ltd,0.0,
2287,https://openalex.org/P4310320996,Vatican Publishing House,0.0,
2288,https://openalex.org/P4365328847,Sagamore-Venture Publishing,0.0,
2289,https://openalex.org/P4320800767,Telos,0.0,
2290,https://openalex.org/P4324096553,Society Of Plant Protection Sciences,0.0,
2291,https://openalex.org/P4310316044,Washington University School of Law,1.0,Washington University in St. Louis
2292,https://openalex.org/P4310312591,Tatarstan Academy of Sciences,0.0,
2293,https://openalex.org/P4310321919,International Computer Games Association,0.0,
2294,https://openalex.org/P4323966135,Nanjing Agricultural University,0.0,
2295,https://openalex.org/P4310322512,Institute of Molecular Biology and Genetics of NASU,1.0,National Academy of Sciences of Ukraine
2296,https://openalex.org/P4310316871,Oceanography Society,0.0,
2297,https://openalex.org/P4310311952,"Chinese Academy of Sciences, Institute of Electronics",0.0,
2298,https://openalex.org/P4320800769,Japanese Society of Sericultural Science,0.0,
2299,https://openalex.org/P4324392725,Chinese Academy of Forestry,0.0,
2300,https://openalex.org/P4360969395,International Journals of Multidisciplinary Research Academy,0.0,
2301,https://openalex.org/P4323999822,Editorial Department of Disease Surveillance of Institute of Infectious Diseases Prevention and Control,0.0,
2302,https://openalex.org/P4323830095,Jomo Kenyatta University of Agriculture & Technology,0.0,
2303,https://openalex.org/P4310313638,Ochanomizu University,0.0,
2304,https://openalex.org/P4323866945,Chinese Ceramic Society and Research Institute of Synthetic Crystals,0.0,
2305,https://openalex.org/P4310319232,Universidad Nacional de Ingeniería,0.0,
2306,https://openalex.org/P4323982288,National Health Commission of the People's Republic of China,0.0,
2307,https://openalex.org/P4310318436,University of Coimbra,0.0,
2308,https://openalex.org/P4310318718,Uttar Pradesh Zoological Society,0.0,
2309,https://openalex.org/P4310322172,Medecine et hygiene,0.0,
2310,https://openalex.org/P4323972630,Chinese Society for Corrosion and Protection,0.0,
2311,https://openalex.org/P4310311425,Institut Protestant de Théologie,0.0,
2312,https://openalex.org/P4360969374,British Small Animal Veterinary Association,0.0,
2313,https://openalex.org/P4310318956,Universidad de la República,0.0,
2314,https://openalex.org/P4360969319,Anhui University of Science and Technology,0.0,
2315,https://openalex.org/P4320800797,Association for the Advancement of Medical Instrumentation,0.0,
2316,https://openalex.org/P4310312950,Canadian Philosophy of Education Society,0.0,
2317,https://openalex.org/P4310321068,University of Liège,0.0,
2318,https://openalex.org/P4310314325,CTU Central Library,0.0,
2319,https://openalex.org/P4310312814,Siberian State Medical University,0.0,
2320,https://openalex.org/P4323431080,BIBLIO-GLOBUS Publishing House,0.0,
2321,https://openalex.org/P4310311528,Social Research and Action Center,0.0,
2322,https://openalex.org/P4310317274,Siedlce University of Natural Sciences and Humanities,0.0,
2323,https://openalex.org/P4324263168,Nanjing University of Science and Technology,0.0,
2324,https://openalex.org/P4353105719,National Association of Geoscience Teachers,0.0,
2325,https://openalex.org/P4361730438,Tianjin Industrial Automation,0.0,
2326,https://openalex.org/P4362724874,Central Fisheries Research Institute of Türkiye,0.0,
2327,https://openalex.org/P4310311673,Botanical Society of Scotland,0.0,
2328,https://openalex.org/P4322697529,Managed Care and Healthcare Communications,0.0,
2329,https://openalex.org/P4324114132,Animal Nutrition Society of India(ANSI),0.0,
2330,https://openalex.org/P4365922418,Japan Medical Library Association,0.0,
2331,https://openalex.org/P4324141478,Japanese Society on Surgery for Cerebral Stroke,0.0,
2332,https://openalex.org/P4310311036,Makerere University,0.0,
2333,https://openalex.org/P4310319599,National Polytechnic Institute,0.0,
2334,https://openalex.org/P4361730411,Ministry of Machinery Industry Shanghai,0.0,
2335,https://openalex.org/P4310311609,British Institute of Non-Destructive Testing,0.0,
2336,https://openalex.org/P4365920583,Association Guillaume Bude,0.0,
2337,https://openalex.org/P4310319428,Korean Society for Parasitology,0.0,
2338,https://openalex.org/P4320800786,Yunnan Agricultural University,0.0,
2339,https://openalex.org/P4363609399,Japanese Association for Acute Medicine,0.0,
2340,https://openalex.org/P4310312000,"Fundação Oswaldo Cruz, Casa de Oswaldo Cruz",0.0,
2341,https://openalex.org/P4310312534,Universidade Estadual do Ceará,0.0,
2342,https://openalex.org/P4310320266,Radcliffe Publishing,0.0,
2343,https://openalex.org/P4323972253,Chinese Institute of Electronics Components Branch,0.0,
2344,https://openalex.org/P4324033090,University of Kerbala,0.0,
2345,https://openalex.org/P4327989118,Editions Rationalistes,0.0,
2346,https://openalex.org/P4310315779,Seattle University School of Law,0.0,
2347,https://openalex.org/P4310320645,Q63860107,0.0,
2348,https://openalex.org/P4361182947,Messrs Bishen Singh Mahendra Pal Singh,0.0,
2349,https://openalex.org/P4360969257,Society for Imaging Science and Technology,0.0,
2350,https://openalex.org/P4310311906,Shanghai Ocean University,0.0,
2351,https://openalex.org/P4320800613,North Carolina Medical Society Foundation's Community Practitioner Program,0.0,
2352,https://openalex.org/P4310320138,K. G. Saur Verlag,0.0,
2353,https://openalex.org/P4361730440,Jilin Normal University,0.0,
2354,https://openalex.org/P4310312005,Associação Brasileira de Olericultura,0.0,
2355,https://openalex.org/P4310319610,Instituto Tecnológico Autónomo de México,0.0,
2356,https://openalex.org/P4310312557,Associção Brasileira de Educação Médica,0.0,
2357,https://openalex.org/P4310315212,Jurusan Ilmu Komputer Universitas Negeri Semarang,0.0,
2358,https://openalex.org/P4310319077,Shiraz University of Medical Sciences,0.0,
2359,https://openalex.org/P4360969232,EManuscript Services,0.0,
2360,https://openalex.org/P4323867250,Guizhou University of Technology,0.0,
2361,https://openalex.org/P4310311581,Linnean Society of London,0.0,
2362,https://openalex.org/P4323283979,Turkish Society of Cardiology,0.0,
2363,https://openalex.org/P4361730441,Langfang Teachers College,0.0,
2364,https://openalex.org/P4310312069,Editora Rede UNIDA,0.0,
2365,https://openalex.org/P4376882034,The Korean Data and Information Science Society (KDISS),0.0,
2366,https://openalex.org/P4324113791,"Society of Geomagnetism and Earth, Planetary and Space Sciences",0.0,
2367,https://openalex.org/P4310318385,Pamukkale University,0.0,
2368,https://openalex.org/P4310318908,Libre University of Colombia,0.0,
2369,https://openalex.org/P4310318465,Instituto de Ciências Sociais da Universidade de Lisboa,0.0,
2370,https://openalex.org/P4324001552,Wu Chu (US-China) Science and Technology Culture Media Company,0.0,
2371,https://openalex.org/P4328143500,Korean Society of Manufacturing Process Engineers,0.0,
2372,https://openalex.org/P4322632791,The Chinese Association of the Integration of Traditional and Western Medicine,0.0,
2373,https://openalex.org/P4360969432,Oil Industry Corporation,0.0,
2374,https://openalex.org/P4310312223,Universidade Federal Rural do Semi-Árido,0.0,
2375,https://openalex.org/P4361730449,Huangshi Medical Technology,0.0,
2376,https://openalex.org/P4310315945,Clemson University,0.0,
2377,https://openalex.org/P4310321200,Hipatia Press,0.0,
2378,https://openalex.org/P4353108604,Strategic Journals of Business & Change Management,0.0,
2379,https://openalex.org/P4310315256,Universitas Nahdlatul Ulama Surabaya,0.0,
2380,https://openalex.org/P4328143497,Modestum Limited,0.0,
2381,https://openalex.org/P4361730431,Nanjing Electronic Technology Research Institute,0.0,
2382,https://openalex.org/P4310312540,Centro Brasileiro de Estudos de Saúde,0.0,
2383,https://openalex.org/P4310315354,Iziko South African Museum,0.0,
2384,https://openalex.org/P4327627870,Japan Society for Equilibrium Research,0.0,
2385,https://openalex.org/P4362726136,University of Mosul,0.0,
